Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-10-06 14:30:00,257.5513000488281,219.10879516601562,247.0399932861328,703.5900268554688,1150.4000244140625,257.9800109863281,219.16000366210938,247.28199768066406,706.11669921875,1153.14501953125,257.2799987792969,218.2902069091797,246.0399932861328,699.0,1145.47998046875,257.79998779296875,218.3300018310547,246.0500030517578,701.260009765625,1151.0999755859375,3447400,4809466,1614988,2664362,407082
2025-10-06 15:30:00,257.1300048828125,219.60499572753906,249.05499267578125,705.7999877929688,1150.0,257.6700134277344,220.43499755859375,249.4199981689453,708.030029296875,1153.43994140625,256.7699890136719,219.0500030517578,247.0500030517578,703.1599731445312,1146.989990234375,257.56500244140625,219.14599609375,247.07989501953125,703.6599731445312,1150.4150390625,3501833,4367656,1251392,1677535,240097
2025-10-06 16:30:00,256.55999755859375,220.24000549316406,249.88999938964844,708.5651245117188,1153.3304443359375,257.4800109863281,220.5655059814453,250.5,709.9500122070312,1154.219970703125,256.1304931640625,219.5500030517578,248.85000610351562,705.52001953125,1148.987548828125,257.1300048828125,219.60000610351562,249.05999755859375,705.7855834960938,1150.62255859375,2877222,2776867,1568368,1489886,151067
2025-10-06 17:30:00,256.18499755859375,221.1699981689453,251.39999389648438,715.1199951171875,1160.989990234375,256.68121337890625,221.19000244140625,251.61929321289062,716.6900024414062,1161.97998046875,255.5,220.22999572753906,246.74000549316406,707.3200073242188,1152.9949951171875,256.54998779296875,220.25,249.9199981689453,708.5374145507812,1153.0899658203125,5922536,3683984,2780352,2070174,233125
2025-10-06 18:30:00,256.510009765625,220.67999267578125,251.2449951171875,711.2000122070312,1159.449951171875,256.6600036621094,221.72999572753906,252.1999969482422,716.8800048828125,1163.4849853515625,256.06500244140625,220.6750030517578,251.00999450683594,711.030029296875,1159.0,256.1802062988281,221.1750030517578,251.39999389648438,715.0612182617188,1161.25,2693724,4525910,1417102,1872354,197846
2025-10-06 19:30:00,256.6499938964844,220.8800048828125,251.50999450683594,715.75,1162.989990234375,257.25,221.14999389648438,252.05999755859375,715.8300170898438,1163.5799560546875,256.4599914550781,220.61160278320312,250.92100524902344,711.0999755859375,1157.5389404296875,256.510009765625,220.69000244140625,251.22500610351562,711.1199951171875,1159.469970703125,3577742,4100672,1941601,1909072,481211
2025-10-07 13:30:00,256.67999267578125,221.4669952392578,249.4499969482422,711.9400024414062,1184.3399658203125,257.3999938964844,222.88999938964844,251.5500030517578,718.4998779296875,1189.3499755859375,256.2799987792969,220.1699981689453,248.35000610351562,708.260009765625,1177.7900390625,256.82000732421875,220.8800048828125,248.94500732421875,716.97998046875,1177.7900390625,6425357,8154723,3686636,3135854,939528
2025-10-07 14:30:00,256.3789978027344,221.25,248.68499755859375,711.2000122070312,1196.8575439453125,257.10791015625,222.36000061035156,249.57000732421875,715.6500244140625,1201.364990234375,255.60000610351562,220.8000030517578,247.69000244140625,709.7301025390625,1184.0260009765625,256.6700134277344,221.47000122070312,249.4250030517578,711.8699951171875,1184.3299560546875,4531854,4894969,1994938,2169165,757860
2025-10-07 15:30:00,256.3384094238281,221.07000732421875,247.49000549316406,709.0,1189.4200439453125,256.84979248046875,221.3699951171875,248.6750030517578,711.25,1197.3599853515625,255.88999938964844,220.39999389648438,246.91000366210938,707.7100219726562,1188.31005859375,256.3900146484375,221.22999572753906,248.6750030517578,711.0549926757812,1197.3599853515625,3693772,3249146,1466798,1209590,336549
2025-10-07 16:30:00,255.88999938964844,221.17999267578125,247.94500732421875,708.1400146484375,1189.550048828125,256.6600036621094,221.52499389648438,248.0500030517578,710.426513671875,1190.83984375,255.75430297851562,220.4499969482422,247.08999633789062,705.75,1183.0,256.3299865722656,221.0800018310547,247.49000549316406,709.0,1189.239990234375,2335693,2419533,785469,1814891,254961
2025-10-07 17:30:00,256.06988525390625,221.13499450683594,248.11500549316406,707.9542236328125,1187.3857421875,256.1499938964844,221.33999633789062,248.47000122070312,708.8200073242188,1190.81005859375,255.42999267578125,220.5399932861328,247.6199951171875,707.02001953125,1186.739990234375,255.86000061035156,221.1699981689453,247.9600067138672,708.1300048828125,1189.3499755859375,2294433,1993381,1022732,768212,167901
2025-10-07 18:30:00,256.0199890136719,221.1999969482422,247.64500427246094,709.2000122070312,1189.4100341796875,256.301513671875,221.4600067138672,248.33999633789062,710.3499755859375,1193.489990234375,255.91009521484375,220.9550018310547,247.5019989013672,707.844970703125,1186.6099853515625,256.07000732421875,221.13999938964844,248.10000610351562,707.905029296875,1187.56884765625,2361474,2192995,917732,659199,214320
2025-10-07 19:30:00,256.489990234375,221.8000030517578,247.1199951171875,712.9199829101562,1191.5799560546875,256.6199951171875,222.02000427246094,247.8000030517578,714.0,1194.050048828125,255.9199981689453,221.19000244140625,246.80999755859375,709.280029296875,1189.1099853515625,256.0199890136719,221.2050018310547,247.64999389648438,709.280029296875,1189.990966796875,3978516,3030056,1567594,1252769,311962
2025-10-08 13:30:00,257.8399963378906,223.18499755859375,246.87759399414062,713.375,1207.31005859375,258.19000244140625,223.47999572753906,247.19000244140625,716.3099975585938,1210.780029296875,256.1099853515625,221.19000244140625,245.08999633789062,707.8099975585938,1192.0,256.5299987792969,222.94500732421875,246.25,713.510009765625,1197.1099853515625,8459277,9677112,2982100,2928898,746771
2025-10-08 14:30:00,258.0400085449219,223.97999572753906,246.35000610351562,717.4299926757812,1206.81005859375,258.4549865722656,224.3699951171875,247.25999450683594,718.2498779296875,1209.5,257.20001220703125,223.08999633789062,245.3000946044922,713.4099731445312,1201.469970703125,257.8599853515625,223.1699981689453,246.85000610351562,713.5599975585938,1207.5174560546875,4427277,5512152,1546167,1301633,304303
2025-10-08 15:30:00,258.20001220703125,225.02999877929688,246.07000732421875,716.232177734375,1211.449951171875,258.5199890136719,225.16000366210938,246.6199951171875,718.3699951171875,1213.4599609375,257.55999755859375,223.76499938964844,245.85000610351562,715.0,1206.5201416015625,258.05499267578125,223.97000122070312,246.35499572753906,717.39501953125,1207.469970703125,2832234,4699488,1334538,906102,246095
2025-10-08 16:30:00,257.92498779296875,225.87669372558594,245.86000061035156,717.4348754882812,1211.25,258.32501220703125,225.88999938964844,246.10000610351562,717.6099243164062,1212.8199462890625,257.625,224.36000061035156,245.1699981689453,714.4600219726562,1209.530029296875,258.19000244140625,225.02000427246094,246.0399932861328,716.0800170898438,1211.280029296875,2099955,4541566,1085121,865509,159531
2025-10-08 17:30:00,257.9150085449219,226.61000061035156,245.63499450683594,717.8400268554688,1210.7208251953125,258.20001220703125,226.72999572753906,246.17999267578125,719.6500244140625,1214.300048828125,257.6499938964844,225.52000427246094,245.3249969482422,717.2100219726562,1210.3299560546875,257.92498779296875,225.86000061035156,245.8612060546875,717.5700073242188,1211.25,2280625,4973938,979080,1208410,292542
2025-10-08 18:30:00,258.25,225.39999389648438,245.76499938964844,719.0900268554688,1212.9150390625,258.42999267578125,226.67999267578125,246.0500030517578,719.4400024414062,1213.300048828125,257.739990234375,224.5449981689453,245.42999267578125,716.7100219726562,1210.5999755859375,257.8999938964844,226.6199951171875,245.64999389648438,717.885009765625,1211.1099853515625,2564469,6431931,1363197,869803,148260
2025-10-08 19:30:00,258.0299987792969,225.1999969482422,245.4949951171875,717.8300170898438,1214.260009765625,258.489990234375,225.61990356445312,245.96499633789062,719.409912109375,1217.0,257.8800048828125,224.82000732421875,245.14999389648438,716.6300048828125,1211.719970703125,258.239990234375,225.39500427246094,245.74000549316406,719.1199951171875,1212.9100341796875,4214118,5687049,1771672,1026452,470143
2025-10-09 13:30:00,254.97999572753906,222.6999969482422,242.41000366210938,719.6900024414062,1229.93994140625,257.3599853515625,224.06500244140625,244.85000610351562,719.989990234375,1232.114990234375,254.8090057373047,221.8699951171875,242.10000610351562,713.27001953125,1212.56005859375,257.3299865722656,224.00999450683594,244.5800018310547,718.5399780273438,1213.1300048828125,8612385,10710625,5015274,2955374,803095
2025-10-09 14:30:00,254.89500427246094,223.10000610351562,240.46499633789062,719.4031982421875,1227.199951171875,255.1199951171875,223.10000610351562,241.46279907226562,719.8200073242188,1229.989990234375,254.57009887695312,221.85000610351562,240.3699951171875,717.010009765625,1227.1600341796875,254.5800018310547,222.11000061035156,241.3000030517578,717.5198974609375,1229.7449951171875,4441161,5438165,4216186,1519280,329218
2025-10-09 15:30:00,253.84500122070312,224.16299438476562,241.72000122070312,727.5800170898438,1230.97998046875,254.61000061035156,224.3699951171875,242.1300048828125,728.7979736328125,1231.969970703125,253.8260955810547,223.13999938964844,239.80099487304688,723.1699829101562,1227.9000244140625,254.47000122070312,223.2949981689453,240.3249969482422,723.5499877929688,1230.3800048828125,4409804,4286832,1908924,1857658,184395
2025-10-09 16:30:00,253.39999389648438,223.91000366210938,241.2949981689453,726.0,1235.6199951171875,254.00999450683594,224.44000244140625,242.02000427246094,727.385009765625,1236.909912109375,253.1999969482422,223.56500244140625,241.2949981689453,724.9000854492188,1230.505859375,253.8800048828125,224.2899932861328,241.88499450683594,726.5750122070312,1230.6199951171875,2608041,2852599,898451,940644,453038
2025-10-09 17:30:00,253.35000610351562,223.93499755859375,241.18499755859375,726.030029296875,1235.5899658203125,253.35000610351562,223.93499755859375,241.27999877929688,726.030029296875,1235.5899658203125,253.35000610351562,223.93499755859375,241.1300048828125,726.030029296875,1235.5899658203125,253.35000610351562,223.93499755859375,241.27999877929688,726.030029296875,1235.5899658203125,0,0,14033,0,0
